Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
12531,Mustengge Palolon,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.130104166666667,130.89472138888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12531
13698,Miwara Subutruit,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.8147041666666666,134.00746833333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13698
13172,Yat,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.8494191666666667,130.87278750000002",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13172
11072,Keraf Timur Laut,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.2979761111111108,132.81556277777779",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11072
13973,Sisimkuni Besar,"",PAPUA BARAT,Kab. SORONG,"","","-0.978235,131.25306361111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13973
13775,Purwalaroom Nit,"",PAPUA BARAT,Kab. KAIMANA,"","","-4.017791111111111,134.16838388888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13775
11438,Auwanwaiditim Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.8394969444444447,130.4612536111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11438
11749,Ful Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.0464308333333334,130.37827666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11749
13321,Korio Kecil,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.5783105555555554,134.33800555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13321
12382,Manikaipopo Lafamailim,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9644763888888888,130.44230416666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12382
11940,Kalaufat Nut,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.8479241666666668,130.44609694444443",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11940
10929,Batulabuankarosi Besar,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.9536119444444444,132.83027583333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10929
13933,Waramasin,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.948078055555556,134.07278222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13933
13026,Waaf Fit,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.146523333333333,130.19906472222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13026
12609,Nyaren,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","1.0033919444444444,131.22356888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12609
10813,Pam,"",PAPUA BARAT,Kab. SORONG,"","","-1.3628805555555557,130.93143972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10813
11670,Dokri,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.7590494444444444,130.7540936111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11670
13097,Warakakket Sawi,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.248982777777778,130.56959444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13097
13465,Yarifu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.3725975,134.5040213888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13465
12087,Kapatsumailapo Matlolo,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.1836461111111111,130.2914788888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12087
11367,Adorbu Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","0.16867444444444443,130.0325613888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11367
12454,Minulo Butle,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.1236650000000001,131.06643111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12454
11904,Kacaa Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9694891666666667,130.80193916666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11904
10893,Badau Barat,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.6596427777777776,132.32676833333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10893
13619,Koi,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.4324994444444443,133.6150072222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13619
