Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
1102,Lipan,"",ACEH,Kab. ACEH JAYA,"","","5.0135675,95.35057138888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1102
946,Asu,"",ACEH,Kab. SIMEULUE,"","","2.7822222222222224,96.01222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/946
1103,Mane,"",ACEH,Kab. ACEH JAYA,"","","4.876143611111112,95.36416666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1103
1025,Keder,"",ACEH,Kab. ACEH SINGKIL,"","","2.3807205555555555,97.85360944444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1025
1104,Paling,"",ACEH,Kab. ACEH JAYA,"","","4.722777777777778,95.50361111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1104
947,Baba,"",ACEH,Kab. SIMEULUE,"","","2.675,96.14555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/947
1026,Kilangan,"",ACEH,Kab. ACEH SINGKIL,"","","2.292779722222222,97.76695138888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1026
1105,Pasi,"",ACEH,Kab. ACEH JAYA,"","","4.610833333333333,95.58241527777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1105
1106,Pegasih,"",ACEH,Kab. ACEH JAYA,"","","4.652500000000001,95.56194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1106
1027,Ladangbisik,"",ACEH,Kab. ACEH SINGKIL,"","","2.48623,97.85578027777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1027
948,Babi,"",ACEH,Kab. SIMEULUE,"","","2.5058333333333334,96.39611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/948
1107,Penjaba Besar,"",ACEH,Kab. ACEH JAYA,"","","4.722777777777778,95.48833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1107
1108,Penjaba Kecil,"",ACEH,Kab. ACEH JAYA,"","","4.7230541666666666,95.48495222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1108
1109,Perling Cut Barat,"",ACEH,Kab. ACEH JAYA,"","","4.6879388888888895,95.50646472222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1109
1028,Lambudung,"",ACEH,Kab. ACEH SINGKIL,"","","2.247777777777778,97.34277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1028
1110,Perling Cut Timur,"",ACEH,Kab. ACEH JAYA,"","","4.686576111111111,95.50672722222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1110
1111,Perling Rayeuk,"",ACEH,Kab. ACEH JAYA,"","","4.6875188888888895,95.51023333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1111
949,Babi,"",ACEH,Kab. SIMEULUE,"","","2.1688888888888886,96.63611111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/949
1112,Pingi,"",ACEH,Kab. ACEH JAYA,"","","4.788333333333333,95.44527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1112
1114,Reusam,"",ACEH,Kab. ACEH JAYA,"","","4.644193333333333,95.55727555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1114
1115,Rigah,"",ACEH,Kab. ACEH JAYA,"","","4.637777777777777,95.52027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1115
1116,Sidom,"",ACEH,Kab. ACEH JAYA,"","","4.651111111111112,95.57249999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1116
1117,Tengkumeusa,"",ACEH,Kab. ACEH JAYA,"","","4.670277777777778,95.53277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1117
1118,Tengkuusman,"",ACEH,Kab. ACEH JAYA,"","","4.619400833333334,95.57171138888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1118
1119,Tuloo,"",ACEH,Kab. ACEH JAYA,"","","4.617078611111111,95.57572611111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1119
1120,Tumae,"",ACEH,Kab. ACEH JAYA,"","","4.685472777777778,95.51059972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1120
1121,Ujongbaroh,"",ACEH,Kab. ACEH JAYA,"","","4.653888888888889,95.53999999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1121
1122,Ujongsudhen,"",ACEH,Kab. ACEH JAYA,"","","5.114999999999999,95.29055555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1122
1123,Uleegunong,"",ACEH,Kab. NAGAN RAYA,"","","3.9761105555555556,96.47777722222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1123
1124,Aluenireh Barat,"",ACEH,Kab. ACEH TAMIANG,"","","4.428149166666667,98.228995",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1124
1125,Aluenireh Timur,"",ACEH,Kab. ACEH TAMIANG,"","","4.425289166666667,98.24794666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1125
950,Balok,"",ACEH,Kab. SIMEULUE,"","","2.4822852777777777,96.38653861111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/950
1029,Lamun,"",ACEH,Kab. ACEH SINGKIL,"","","2.2575,97.20805555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1029
1126,Besingtinggi,"",ACEH,Kab. ACEH TAMIANG,"","","4.325555555555555,98.28583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1126
1127,Kualagenting,"",ACEH,Kab. ACEH TAMIANG,"","","4.44,98.235",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1127
