Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6519,Mahengetang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.144019722222222,125.45270555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6519
6604,Komang,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.830545,125.09237972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6604
858,Burung,"",SULAWESI UTARA,Kab. MINAHASA SELATAN,Tatapan,"","1.3130555555555556,124.51277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/858
6520,Mahumu Kadodo,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.4011491666666664,125.55619916666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6520
6689,Nusadarua Raki,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.1222141666666667,125.37578388888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6689
6605,Lihaga,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7623344444444444,125.03639083333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6605
859,Kasab,"",SULAWESI UTARA,Kab. MINAHASA SELATAN,Tatapan,"","1.3172222222222223,124.50833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/859
6521,Mahumu,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.4033249999999997,125.56732833333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6521
6690,Nusadarua Wahe,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.1222808333333334,125.3746086111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6690
6607,Nain Besar,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7853158333333332,124.79297166666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6607
6522,Makoahe,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.8011125,125.75837416666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6522
860,Sepatu,"",SULAWESI UTARA,Kab. MINAHASA SELATAN,Tatapan,"","1.3002777777777779,124.5075",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/860
6691,Nusadarua,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.0809969444444447,125.36393055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6691
6608,Nain Kecil,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7841580555555554,124.80416305555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6608
6523,Maliha,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.827719722222222,125.75238527777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6523
861,Tikus,"",SULAWESI UTARA,Kab. MINAHASA SELATAN,Tatapan,"","1.3141666666666667,124.51222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/861
6692,Pahepa,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.6562841666666666,125.46206444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6692
6609,Paniki,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7405511111111112,124.74126083333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6609
862,Bohoi Besar,"",SULAWESI UTARA,Kab. MINAHASA TENGGARA,Belang,"","0.9227777777777777,124.79027777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/862
6524,Mangindano,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","4.741109166666667,125.48604222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6524
6693,Pasige,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.3558358333333334,125.30029166666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6693
6610,Sahaung,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7434727777777779,125.15715055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6610
304,KAWIO,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,KEPULAUAN MARORE,"","4.669722222222222,124.57027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/304
863,Bohoi Kecil,"",SULAWESI UTARA,Kab. MINAHASA TENGGARA,Belang,"","0.928611111111111,124.7936111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/863
6526,Maselung,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.755084722222222,125.76059833333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6526
6611,Sambayang Napo,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.704318888888889,124.96588361111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6611
6694,Ruang,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.307508611111111,125.36590666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6694
864,Guntur,"",SULAWESI UTARA,Kab. MINAHASA TENGGARA,Belang,"","0.9366666666666666,124.78861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/864
305,MARORE,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,TABUKAN UTARA,"","4.735555555555556,124.51555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/305
