Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6343,Hantu,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.9344358333333334,118.05235666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6343
6423,Babi,"",KALIMANTAN TIMUR,KOTA BALIKPAPAN,"","","-1.28,116.80916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6423
6193,Tidung,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.184254444444444,117.88472805555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6193
6119,Telukgenting,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.5900000000000001,117.48",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6119
6264,Sebudak,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.8861280555555555,117.42677333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6264
6424,Demis,"",KALIMANTAN TIMUR,KOTA BALIKPAPAN,"","","-1.0883333333333332,116.735",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6424
6120,Tiga Selatan,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.77,117.47",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6120
6344,Jompang,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.9780555555555556,118.00277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6344
6194,Uraban,"",KALIMANTAN TIMUR,Kab. BERAU,"","","1.3915741666666666,118.53149361111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6194
6265,Segarat,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.982605,117.35877416666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6265
6345,Labaanbilik,"",KALIMANTAN TIMUR,Kab. KUTAI TIMUR,"","","0.8005555555555556,118.79666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6345
6266,Segaratmuara,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.9922983333333333,117.3736775",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6266
