Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
493,BERIKURET,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/493
579,Sipora,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.187222222222222,99.64611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/579
494,BERILOGA SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/494
580,SIRUSO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.8536111111111113,100.14250000000001",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/580
495,BERILOGA SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/495
581,SIRUAMATA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.3697222222222223,99.72972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/581
582,SITKALELEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.9641666666666666,99.5675",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/582
496,BERIULOU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,PAGAI SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/496
583,SOLAUT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.211388888888889,100.29944444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/583
499,BEUASAK,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,Siberut Barat Daya,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/499
808,Bitoyat Sigoiso,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,Pagai Selatan,"","-3.008888888888889,100.16583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/808
