Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
7631,Lajanggi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2569444444444444,122.165"
7704,Padei,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5027777777777778,121.85138888888888"
6818,Abaling,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9694444444444444,120.70722222222223"
7423,Bambu Besar ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5222222222222223,121.86722222222221"
7204,Lolompong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.235,123.44194444444445"
7201,Lokotoi Kecil Timur,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4777777777777779,123.53222222222222"
7589,Kayome Tiga Belas,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4191666666666667,121.76972222222223"
7844,Tondongi Enam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5202577777777778,121.66797833333334"
6937,Kandapute,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-2.88721,122.2137"
7577,Kasojo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42694444444444446,121.80361111111111"
7527,Gawang Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5,121.74055555555556"
7154,Kembongan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8883333333333332,123.70194444444445"
7036,Teo Togong,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.6263888888888889,122.05722222222222"
6745,Ban,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.5266666666666667,122.81194444444444"
7682,Mmbo Tannu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4385391666666667,122.0726725"
7192,Lobunon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6163888888888889,123.19305555555556"
7592,Kayome,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42083333333333334,121.76611111111112"
7651,Madiki,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4277777777777778,122.11833333333333"
7150,Kaumotul,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.083888888888889,123.91583333333334"
6969,Lunasbalu,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.411111111111111,122.93694444444445"
7181,Lantang Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8291666666666666,123.16861111111112"
7456,Bendera,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47510416666666666,121.6936575"
7061,Babanggai,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3330555555555554,123.10277777777777"
7345,TN2,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7383333333333333,123.35638888888889"
7054,Angguk,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0613888888888887,123.5936111111111"
6925,Dua,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.8397222222222225,121.3436111111111"
7509,Dua Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3475,121.8586111111111"
7292,Saulong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5188888888888887,122.7936111111111"
7722,Pandan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4351425,122.0710111111111"
7659,Marhaba Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5043969444444445,121.73703444444445"
7163,Kepita Tujuh,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5255555555555556,123.40305555555557"
6986,Ngeatang Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.136257222222222,122.61077444444444"
7822,Tibo Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5077777777777778,121.75472222222223"
6838,Makabalu,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.966111111111111,120.72416666666666"
7072,Balayon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5302777777777776,123.24694444444445"
7041,Torohluko Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1121083333333335,122.58458666666667"
7334,Tibalat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.1486111111111112,123.18055555555556"
7647,Luoknyo Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4991922222222222,121.74427833333334"
7771,Sansuri,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.46096000000000004,121.72764305555556"
6796,Laut,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.016944444444444443,119.78388888888888"
7327,Tanalan Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.095555555555556,123.74722222222222"
7435,Batongo Dalam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.36027777777777775,121.86083333333333"
7755,Poya Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5320383333333334,121.65890111111112"
7337,Tikus,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.335,122.75027777777778"
7176,Labugis,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9424541666666666,123.64699861111112"
7238,Mukalayo,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.706388888888889,123.48527777777778"
6855,Solando Kecil,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.3377777777777777,120.79222222222222"
7078,Banggai Tiga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7072222222222222,123.51722222222222"
7046,Umbele Mandidi,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0655555555555556,122.46000000000001"
7326,Tambun Tenggara,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2261111111111112,123.41638888888889"
6922,Dua Darat,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2712238888888887,122.51247611111111"
7877,Vea,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2565033333333333,122.09564277777777"
7624,Kunau Kecil ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.455,121.72500000000001"
7635,Lindo Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5042655555555555,121.73533444444445"
7711,Pajir,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4275,122.11555555555555"
7271,Popowalipu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0848872222222226,123.87960944444444"
7235,Monsolonian Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6055555555555556,123.10027777777778"
7804,Talawanga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3238888888888889,122.03416666666666"
6862,Tiga Tengah,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.0702380555555555,120.61474194444443"
7748,Pongko,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5283333333333334,121.66972222222223"
7319,Talikan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.932222222222222,123.70111111111112"
7116,Boniton Selatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4808333333333334,123.4786111111111"
6997,Palupasang Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1188894444444446,122.59142166666666"
7654,Mandi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.33249999999999996,121.92277777777778"
6822,Bantayan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9869444444444444,120.7"
6805,Paneki,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.03888888888888889,119.79805555555555"
7709,Pajahora Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.435,121.78305555555555"
6979,Masadian,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.3897222222222223,122.6125"
7563,Kalia Dalam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.32305555555555554,122.1125"
7720,Paligoga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3263888888888889,121.8938888888889"
7578,Katela,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41305555555555556,121.75944444444444"
7043,Uepiri,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.8425000000000002,121.37388888888889"
7561,Kale,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43833333333333335,121.78833333333333"
7108,Bobu Luar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5233333333333332,123.43972222222223"
7541,Jendela Timur,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34138888888888885,121.87666666666667"
7466,Bonebae Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.24166666666666667,122.14861111111112"
7212,Mamangandean Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9124999999999999,123.6675"
7714,Pakuburan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4406275,122.07327583333333"
7718,Palala Satu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5180555555555556,121.91666666666667"
7392,Olue,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.3636111111111111,120.81361111111111"
7689,Narau,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42888888888888893,122.10944444444443"
6853,Siomang,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9844444444444443,120.71694444444445"
7548,Jurumudi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.22722222222222224,122.16861111111112"
7211,Mallatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.006111111111111,123.86777777777777"
7510,Dua Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5219780555555557,121.65379"
7459,Bobaku Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4127777777777778,121.79472222222222"
7329,Tatandak Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8891666666666667,123.69638888888889"
7621,Kukulan Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4166666666666667,121.80194444444444"
7696,Ngea,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4083333333333334,121.81583333333333"
7265,Poposan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.493888888888889,122.79194444444444"
6998,Pancoh Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.133888888888889,122.62333333333332"
7458,Binangkulong,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.31,121.99444444444444"
7526,Gawang Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4997477777777778,121.74030333333333"
7660,Marhaba Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5049858333333334,121.73700111111111"
7688,Muhamad Saleh,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2163888888888889,122.17472222222223"
6902,Batupayung,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9038888888888887,121.39166666666668"
6847,Pulaudua,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9783333333333334,120.71222222222222"
6985,Ngeang Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1324972222222223,122.61740916666666"
7524,Gambir ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4702777777777778,121.69861111111112"
7110,Bokan Kecil,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.048611111111111,123.87055555555555"
7042,Torosimane,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.341111111111111,122.39416666666668"
7388,Lason,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.3252777777777778,120.64861111111112"
7289,Sanop,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5188888888888887,122.78666666666666"
6884,Babagang,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2880555555555553,122.42750000000001"
7324,Tambun Barat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2197222222222224,123.40805555555556"
7397,Sopabojoana,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.3594444444444444,120.75805555555556"
7859,Towo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41333333333333333,122.14583333333334"
6975,Mandar,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9191666666666665,121.34972222222221"
7658,Mano,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4444444444444445,122.10166666666666"
7766,Saana Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3522222222222222,121.86194444444443"
7160,Kepita Lima,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5241666666666667,123.40055555555556"
6950,Kulingkima,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2577291666666666,122.38436138888889"
7442,Batuempat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5625,121.70055555555555"
7759,Puk,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.46892472222222226,121.71527777777779"
6856,Solando,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.336111111111111,120.7961111111111"
7464,Bolopondora,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4652777777777778,121.69795833333333"
7763,Putoama,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47055555555555556,121.69472222222223"
6746,Bango,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.48777777777777775,122.51416666666667"
7272,Popowapulung,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0695875000000004,123.86427944444443"
7174,Labobo Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8091666666666668,123.25583333333333"
7850,Tonssi Satu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5297222222222223,121.82444444444444"
7360,Tongke,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4291666666666667,123.28861111111111"
7275,Potil Babasal Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4881305555555555,123.55696333333333"
7775,Serre Atas,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43638083333333333,122.06763722222222"
7297,Sidu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.1098744444444444,123.80709666666667"
7075,Bandang Kecil,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6836111111111112,123.45555555555556"
7083,Batuampas Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9602063888888888,123.66415888888889"
7629,Laebo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2088888888888889,122.20694444444445"
7394,Pontong,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.4108333333333334,120.9538888888889"
7202,Lolite Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6188888888888888,123.20805555555556"
7296,Sendeng Naulu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7411111111111113,123.35333333333332"
7520,Enam,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43,121.97916666666667"
7681,Mmbo Sumilla,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4272222222222222,122.07277777777777"
7222,Mato Utara Dalam,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6288888888888888,123.48138888888889"
7355,Tomisik Pouno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.236111111111111,123.14083333333333"
7834,Tiung,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42638888888888893,122.10083333333333"
6915,Bungintimbe,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-2.0144444444444445,121.48694444444445"
7500,Delapan Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2808333333333333,122.31555555555555"
7441,Batudua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5625,121.68861111111111"
7678,Mmbo Sidur,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43557972222222224,122.07256472222222"
7826,Timbokah,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4438888888888889,122.09444444444443"
7053,Ampas,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4194444444444445,123.28861111111111"
6748,Batakundamo,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.6152777777777777,122.97972222222222"
7471,Bukato,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.23305555555555557,122.1613888888889"
6956,Lakatamba,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0869444444444447,122.51777777777778"
6772,Talam,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8808333333333334,123.07555555555555"
7088,Batuilongoti,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3205555555555555,123.22277777777778"
7059,Apal Tiga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.498888888888889,123.25111111111111"
7005,Pembantaian,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2394444444444446,122.33777777777777"
7744,Payung,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5469444444444445,121.65277777777779"
7085,Batubalobos,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3155555555555556,123.22027777777778"
7039,Tira,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2736111111111112,122.40944444444445"
7264,Pontiana,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.953611111111111,123.72055555555556"
7006,Pemoaya,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.227222222222222,122.36638888888888"
7644,Luok Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4366666666666667,121.79916666666666"
7370,Toulan Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5441666666666665,123.47333333333333"
7856,Torohpote,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4213888888888889,122.00916666666667"
7480,Buton Diki,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3311111111111111,121.92861111111111"
7030,Tanjungpemali,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2569444444444446,122.36416666666666"
6800,Manukmanuk,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.7488888888888888,120.07916666666667"
6867,Batulayar,"",SULAWESI TENGAH,Kab. BUOL,"","","1.0580555555555555,122.14527777777778"
7253,Paniki,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9297222222222221,123.7038888888889"
6890,Baintole,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.8530555555555557,121.31694444444445"
7409,Anggrek Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41944444444444445,121.83222222222221"
7841,Tondo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34694444444444444,121.83888888888889"
7468,Bontoala ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4823880555555556,121.69360777777779"
7274,Popowatapon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.077973055555556,123.8728386111111"
6951,Kuso,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.093611111111111,122.5375"
6965,Lemolemo,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.205,122.43111111111112"
7556,Kalalung Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4338888888888889,121.78861111111111"
7379,Utoyon Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8783333333333334,123.69694444444445"
6940,Kayangan,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2766666666666664,122.39666666666668"
7448,Batumasou Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.35583333333333333,121.85138888888888"
7855,Torohdituno,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4252777777777778,122.0286111111111"
7374,Tudak,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.635046111111111,123.16752527777778"
6858,Tampelekan,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9994444444444444,120.37527777777777"
7280,Sabol,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.151388888888889,123.66944444444445"
7489,Daengali Satu ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5322958333333334,121.6617688888889"
7591,Kayome Tujuh,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41694444444444445,121.76666666666667"
7517,Duyung,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2111111111111111,122.20194444444445"
7208,Lumbano,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9516244444444444,123.71803694444445"
7634,Latebu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4091666666666667,121.83194444444445"
6802,Orang,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.02,119.79305555555555"
6987,Nipa,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9327777777777777,121.48916666666666"
7802,Takulak,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4736111111111111,121.92916666666667"
7586,Kayome Sebelas,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41611111111111115,121.76888888888888"
7291,Sasalua Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6355555555555554,123.6211111111111"
7206,Lono Basal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9541666666666666,123.7238888888889"
7576,Kasojo Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4286111111111111,121.80138888888888"
7845,Tondongi Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5191266666666667,121.66499694444445"
7009,Pinasa Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.8355555555555556,121.40527777777778"
6893,Balasika,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.908611111111111,121.43805555555556"
7805,Talempo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47784777777777776,121.69070888888889"
6883,Anak Rajagunung,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0541666666666667,122.505"
7580,Kayome Dua Belas,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4163888888888889,121.76888888888888"
7476,Buloko Besar ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.30546555555555555,122.23564555555555"
7851,Topu Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4722222222222222,121.69027777777778"
7876,Vayau,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4552777777777778,121.72472222222223"
7343,Tiu Bolindang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5219444444444443,122.78333333333333"
7537,Janggu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4355555555555556,122.10027777777778"
7339,Tinakin,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6041666666666667,123.49472222222222"
7151,Kekelanambosuan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8969444444444443,123.64777777777779"
6991,Padei Darat,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.519722222222222,123.07249999999999"
6989,Paadar,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2383333333333333,122.36305555555555"
6751,Buayo,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.48444444444444446,122.93388888888889"
7787,Sinindi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43722222222222223,122.10305555555556"
7074,Bandang Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6905555555555556,123.45138888888889"
7677,Mmbo Sahamang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42995583333333337,122.06161166666666"
7357,Tongaan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4825000000000002,122.78305555555555"
7173,Labian,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4772222222222224,123.25583333333333"
7786,Sinindi Dindi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43694444444444447,122.10388888888889"
7227,Mbomboleh,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0200730555555553,123.75065416666666"
7157,Kepita Dua,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5169444444444444,123.39777777777779"
7867,Tupu Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5007861111111112,121.741765"
7117,Boniton,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.468888888888889,123.48083333333334"
7330,Tatangkorok,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9450777777777777,123.47560583333333"
7101,Betabu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9475422222222223,123.70788111111112"
7536,Janggilu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4338888888888889,122.10555555555555"
7300,Sombuan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.473888888888889,122.78722222222223"
7135,Doikendek Utara Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5488888888888888,123.56305555555555"
6907,Bobagai Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.112766388888889,122.583995"
7618,Kukulan Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42055555555555557,121.80027777777778"
7638,Lingogi Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4330555555555556,121.92361111111111"
7628,Labarani Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.23968916666666668,122.088955"
6930,Holdalem,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9091666666666667,121.40027777777779"
7246,Onitu Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.015277777777778,123.83638888888889"
7396,Simogaling,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.36416666666666664,120.64777777777779"
