Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6004,Raukan Besar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.85,116.30194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6004
5929,Basar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.8255555555555554,116.12416666666665",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5929
6005,Raukan Kecil,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.8497222222222223,116.30083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6005
5930,Basarbalawang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.851388888888889,116.0775",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5930
6006,Sambargalang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.405277777777778,116.17027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6006
5931,Basardamang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.8605555555555555,116.10472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5931
6007,Sambergelap,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.658611111111111,116.60472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6007
5932,Basarkapal,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.856666666666667,116.08166666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5932
6008,Samut,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.073055555555555,116.05944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6008
5933,Basarpandan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.853888888888889,116.08222222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5933
5934,Basarsawar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.863611111111111,116.09916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5934
6009,Santimunan Dalam,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.556111111111111,116.3111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6009
5935,Batu Barat,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.368888888888889,115.79222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5935
6010,Santimunan Luar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.590277777777778,116.30472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6010
6011,Sarang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.393888888888889,115.79194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6011
5936,Batu Tengah,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.380277777777778,115.83277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5936
6012,Sari,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.998888888888889,116.06694444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6012
5937,Batuadang Selatan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.407500000000001,115.82638888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5937
6013,Sawah,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.6574733333333334,116.60105194444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6013
